Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Nov 8, 2025 6:00 AM;Nov 8, 2025 7:00 AM;4,354.14;1,539.92;182.05;1,582.73;8.38;111.02;-;11,714.22;5,325.26;13,130.72;96.86;1,675.26
Nov 8, 2025 7:00 AM;Nov 8, 2025 8:00 AM;4,545.68;1,599.66;160.17;1,600.54;247.29;111.15;-;11,532.35;5,430.29;13,514.05;196.45;1,680.78
Nov 8, 2025 8:00 AM;Nov 8, 2025 9:00 AM;4,581.80;1,576.83;106.45;1,415.80;2,461.92;111.60;-;11,476.15;5,615.52;13,723.92;275.45;1,694.33
Nov 8, 2025 9:00 AM;Nov 8, 2025 10:00 AM;4,403.60;1,586.32;59.37;1,051.71;5,898.60;113.14;-;11,483.81;5,628.93;13,594.77;310.89;1,648.43
Nov 8, 2025 10:00 AM;Nov 8, 2025 11:00 AM;4,206.96;1,502.43;24.79;602.45;8,905.56;113.21;-;11,420.99;5,608.99;13,463.02;69.96;1,644.30
Nov 8, 2025 11:00 AM;Nov 8, 2025 12:00 PM;4,116.45;1,498.95;48.04;416.89;10,530.66;113.12;-;11,423.40;5,549.98;13,194.06;56.77;1,665.49
Nov 8, 2025 12:00 PM;Nov 8, 2025 1:00 PM;4,074.96;1,512.05;34.85;370.42;10,545.80;112.48;-;11,412.11;5,382.01;12,773.59;54.32;1,660.77
Nov 8, 2025 1:00 PM;Nov 8, 2025 2:00 PM;4,120.68;1,481.66;34.80;377.82;8,951.18;113.11;-;11,396.09;5,433.58;12,732.29;155.15;1,669.22
Nov 8, 2025 2:00 PM;Nov 8, 2025 3:00 PM;4,248.94;1,587.27;20.34;399.84;5,690.94;112.85;-;11,433.21;5,605.74;12,973.50;742.86;1,689.33
Nov 8, 2025 3:00 PM;Nov 8, 2025 4:00 PM;4,531.65;1,699.35;23.12;420.88;2,307.53;112.21;-;11,458.87;5,908.34;13,447.16;1,836.30;1,686.27
Nov 8, 2025 4:00 PM;Nov 8, 2025 5:00 PM;4,804.26;1,798.47;42.19;520.68;269.41;112.79;-;11,445.86;5,975.86;13,817.27;3,115.52;1,690.88
Nov 8, 2025 5:00 PM;Nov 8, 2025 6:00 PM;4,962.21;1,766.21;66.27;763.33;28.32;112.51;-;11,448.05;6,001.59;14,439.64;4,124.71;1,733.35
Nov 8, 2025 6:00 PM;Nov 8, 2025 7:00 PM;4,982.36;1,685.48;57.16;1,049.06;28.79;112.28;-;11,419.01;5,998.18;14,637.79;3,712.89;1,718.00
Nov 8, 2025 7:00 PM;Nov 8, 2025 8:00 PM;4,909.09;1,639.90;36.96;1,212.56;13.67;110.58;-;11,464.70;5,976.77;14,169.74;2,385.19;1,748.21
Nov 8, 2025 8:00 PM;Nov 8, 2025 9:00 PM;4,761.55;1,624.07;16.31;1,486.28;8.45;110.48;-;11,515.84;5,939.63;13,943.81;1,123.59;1,781.37
Nov 8, 2025 9:00 PM;Nov 8, 2025 10:00 PM;4,565.64;1,613.57;14.30;1,763.59;7.73;110.78;-;11,566.38;5,656.92;13,871.61;216.17;1,743.88
Nov 8, 2025 10:00 PM;Nov 8, 2025 11:00 PM;4,382.99;1,551.37;18.56;1,864.30;6.95;111.11;-;11,589.02;5,437.80;12,933.33;112.38;1,726.49
Nov 8, 2025 11:00 PM;Nov 9, 2025 12:00 AM;4,243.95;1,452.89;18.96;1,722.11;6.55;111.71;-;11,631.50;5,241.07;11,912.03;85.32;1,756.25
Nov 9, 2025 12:00 AM;Nov 9, 2025 1:00 AM;4,116.17;1,439.18;22.53;1,611.05;10.55;111.64;-;11,581.77;5,067.34;10,979.58;27.37;1,741.23
Nov 9, 2025 1:00 AM;Nov 9, 2025 2:00 AM;4,053.80;1,412.51;44.06;1,573.03;6.87;111.94;-;11,230.02;5,024.02;10,474.41;23.16;1,738.23
Nov 9, 2025 2:00 AM;Nov 9, 2025 3:00 AM;4,019.27;1,412.08;62.72;1,644.55;6.71;111.83;-;10,823.82;4,992.14;10,228.12;26.96;1,804.47
Nov 9, 2025 3:00 AM;Nov 9, 2025 4:00 AM;4,012.28;1,400.52;70.33;1,825.62;6.87;111.54;-;10,628.64;4,864.67;10,141.95;18.97;1,775.69
Nov 9, 2025 4:00 AM;Nov 9, 2025 5:00 AM;4,028.60;1,397.37;63.48;1,986.32;5.53;111.78;-;10,688.36;4,820.45;10,110.57;7.24;1,772.42
Nov 9, 2025 5:00 AM;Nov 9, 2025 6:00 AM;4,101.53;1,409.64;62.50;2,101.58;5.67;111.03;-;10,815.99;4,843.80;10,295.52;60.87;1,760.43
Nov 9, 2025 6:00 AM;Nov 9, 2025 7:00 AM;4,257.84;1,441.21;81.93;2,116.73;6.91;110.06;-;11,176.93;4,741.23;10,534.64;31.25;1,746.20
Nov 9, 2025 7:00 AM;Nov 9, 2025 8:00 AM;4,454.60;1,452.93;80.29;2,098.88;115.54;110.58;-;11,581.67;4,823.63;10,578.46;2.88;1,766.87
Nov 9, 2025 8:00 AM;Nov 9, 2025 9:00 AM;4,493.81;1,627.87;95.68;2,046.23;1,280.63;110.87;-;11,905.62;4,959.93;10,835.75;38.13;1,739.20
Nov 9, 2025 9:00 AM;Nov 9, 2025 10:00 AM;4,377.82;1,534.55;228.36;1,943.08;3,225.51;110.98;-;11,895.09;5,007.43;10,951.45;12.95;1,714.54
Nov 9, 2025 10:00 AM;Nov 9, 2025 11:00 AM;4,222.31;1,505.28;400.10;1,753.54;4,940.17;110.75;-;11,889.48;5,171.08;10,793.32;29.06;1,717.74
Nov 9, 2025 11:00 AM;Nov 9, 2025 12:00 PM;4,135.90;1,458.84;635.68;1,551.71;6,036.59;110.47;-;11,874.78;5,287.40;10,518.81;36.03;1,722.50
Nov 9, 2025 12:00 PM;Nov 9, 2025 1:00 PM;4,098.19;1,419.46;750.12;1,530.01;6,188.77;110.33;-;11,851.67;5,172.01;10,267.55;8.06;1,778.02
Nov 9, 2025 1:00 PM;Nov 9, 2025 2:00 PM;4,131.11;1,425.16;883.39;1,653.54;5,220.67;109.77;-;11,861.10;5,299.05;10,381.06;33.30;1,751.23
Nov 9, 2025 2:00 PM;Nov 9, 2025 3:00 PM;4,236.90;1,435.05;748.05;1,753.58;3,542.01;109.76;-;11,826.35;5,488.24;10,604.19;263.19;1,709.66
Nov 9, 2025 3:00 PM;Nov 9, 2025 4:00 PM;4,458.24;1,518.28;653.73;1,525.89;1,582.14;110.01;-;11,898.97;5,577.73;11,840.59;732.82;1,701.65
Nov 9, 2025 4:00 PM;Nov 9, 2025 5:00 PM;4,713.80;1,686.13;439.72;1,640.38;245.60;109.08;-;11,890.40;6,047.02;12,697.77;1,324.09;1,690.16
Nov 9, 2025 5:00 PM;Nov 9, 2025 6:00 PM;4,876.35;1,789.82;394.86;1,932.66;25.56;109.00;-;11,958.99;6,369.84;12,849.20;2,818.26;1,769.73
Nov 9, 2025 6:00 PM;Nov 9, 2025 7:00 PM;4,913.99;1,759.83;353.41;2,410.51;17.80;108.79;-;12,272.38;6,426.69;12,901.98;2,399.99;1,782.69
Nov 9, 2025 7:00 PM;Nov 9, 2025 8:00 PM;4,861.98;1,730.67;273.85;3,031.27;12.92;108.59;-;12,460.65;6,408.32;12,886.37;1,388.75;1,769.48
Nov 9, 2025 8:00 PM;Nov 9, 2025 9:00 PM;4,639.50;1,645.27;270.68;3,249.38;8.08;108.84;-;12,397.33;6,180.05;12,739.34;349.97;1,775.34
Nov 9, 2025 9:00 PM;Nov 9, 2025 10:00 PM;4,422.87;1,608.58;317.33;3,094.26;7.45;109.67;-;12,192.80;4,832.42;12,255.81;386.90;1,760.37
Nov 9, 2025 10:00 PM;Nov 9, 2025 11:00 PM;4,278.31;1,432.94;429.78;3,033.77;8.39;110.20;-;11,857.08;4,600.66;12,008.30;119.91;1,760.86
Nov 9, 2025 11:00 PM;Nov 10, 2025 12:00 AM;4,150.53;1,408.10;527.38;3,000.19;5.56;109.88;-;11,095.56;4,461.68;11,516.65;163.36;1,765.41
Nov 10, 2025 12:00 AM;Nov 10, 2025 1:00 AM;4,029.41;1,412.00;537.50;2,971.09;5.30;110.03;-;10,479.00;3,698.53;10,547.28;4.56;1,765.10
Nov 10, 2025 1:00 AM;Nov 10, 2025 2:00 AM;4,001.01;1,405.95;623.51;2,888.67;5.55;109.82;-;10,266.28;3,440.70;10,295.99;2.59;1,709.61
Nov 10, 2025 2:00 AM;Nov 10, 2025 3:00 AM;3,992.62;1,408.25;685.58;3,023.01;5.64;109.94;-;10,392.01;3,468.56;10,264.48;2.76;1,714.22
Nov 10, 2025 3:00 AM;Nov 10, 2025 4:00 AM;3,992.80;1,418.87;780.15;3,174.86;7.19;110.01;-;10,470.35;3,581.45;10,310.52;14.31;1,704.82
Nov 10, 2025 4:00 AM;Nov 10, 2025 5:00 AM;4,046.83;1,472.19;854.98;3,042.70;7.30;110.27;-;10,817.47;3,779.40;10,586.41;13.48;1,733.03
Nov 10, 2025 5:00 AM;Nov 10, 2025 6:00 AM;4,140.68;1,435.20;963.67;2,874.05;7.75;108.89;-;11,704.31;4,843.71;12,259.49;31.16;1,754.10
Nov 10, 2025 6:00 AM;Nov 10, 2025 7:00 AM;4,523.43;1,614.11;1,115.12;2,804.04;10.59;108.11;-;12,496.75;5,685.45;14,061.27;1,141.08;1,749.48
Nov 10, 2025 7:00 AM;Nov 10, 2025 8:00 AM;4,837.16;1,906.25;1,078.51;2,780.86;185.27;107.34;-;12,529.92;5,996.08;14,673.86;4,552.46;1,726.42
Nov 10, 2025 8:00 AM;Nov 10, 2025 9:00 AM;4,871.70;1,896.30;1,394.88;2,785.25;2,288.14;108.77;-;12,474.91;6,041.72;14,697.25;4,939.81;1,777.60
Nov 10, 2025 9:00 AM;Nov 10, 2025 10:00 AM;4,656.09;1,719.57;1,709.41;2,607.09;5,988.85;111.56;-;12,456.39;6,015.80;14,469.36;2,319.45;1,763.61
Nov 10, 2025 10:00 AM;Nov 10, 2025 11:00 AM;4,383.43;1,613.08;2,069.53;2,297.50;9,233.46;111.05;-;12,455.67;5,995.55;14,123.44;609.68;1,755.61
Nov 10, 2025 11:00 AM;Nov 10, 2025 12:00 PM;4,229.62;1,634.88;2,405.37;2,143.46;11,529.30;111.07;-;12,461.09;6,001.83;13,979.47;236.58;1,781.26
Nov 10, 2025 12:00 PM;Nov 10, 2025 1:00 PM;4,148.48;1,544.38;2,528.59;2,185.80;12,831.72;110.77;-;12,252.53;5,850.88;13,725.92;120.07;1,801.47
Nov 10, 2025 1:00 PM;Nov 10, 2025 2:00 PM;4,144.09;1,553.70;2,725.30;2,512.70;12,242.94;113.26;-;12,216.70;5,864.44;13,606.90;162.99;1,838.35
Nov 10, 2025 2:00 PM;Nov 10, 2025 3:00 PM;4,234.68;1,595.62;2,693.81;2,901.12;9,072.43;113.34;-;12,223.99;5,966.58;13,842.02;477.43;1,858.90
Nov 10, 2025 3:00 PM;Nov 10, 2025 4:00 PM;4,544.36;1,649.06;2,668.43;3,423.78;4,026.42;114.03;-;12,265.09;6,101.93;14,305.97;2,204.17;1,860.32
Nov 10, 2025 4:00 PM;Nov 10, 2025 5:00 PM;4,854.93;1,893.61;2,846.55;5,075.49;403.80;113.58;-;12,323.73;6,133.47;14,820.49;3,669.30;1,897.68
Nov 10, 2025 5:00 PM;Nov 10, 2025 6:00 PM;4,955.94;1,935.28;3,379.73;6,863.35;93.00;112.84;-;12,366.72;6,162.87;14,912.26;4,283.16;2,036.60
Nov 10, 2025 6:00 PM;Nov 10, 2025 7:00 PM;4,960.96;1,793.81;4,260.71;8,799.14;44.32;113.65;-;12,426.73;6,135.19;14,363.47;3,418.67;2,038.87
Nov 10, 2025 7:00 PM;Nov 10, 2025 8:00 PM;4,820.37;1,665.11;4,235.57;10,365.46;15.21;114.98;-;12,418.59;6,012.70;13,894.91;2,052.72;2,006.13
Nov 10, 2025 8:00 PM;Nov 10, 2025 9:00 PM;4,600.46;1,583.60;4,207.01;11,351.63;9.66;115.39;-;12,276.71;5,399.51;12,473.05;548.97;1,856.86
Nov 10, 2025 9:00 PM;Nov 10, 2025 10:00 PM;4,439.16;1,619.88;4,079.22;12,288.26;14.22;115.69;-;11,848.36;4,563.18;10,993.04;392.83;1,821.48
Nov 10, 2025 10:00 PM;Nov 10, 2025 11:00 PM;4,287.31;1,614.28;4,314.05;12,910.69;9.29;117.46;-;11,299.20;3,659.71;8,715.41;349.28;1,788.75
Nov 10, 2025 11:00 PM;Nov 11, 2025 12:00 AM;4,160.97;1,543.37;4,057.88;13,939.17;10.38;116.21;-;10,560.14;3,324.81;7,403.94;278.16;1,789.55
Nov 11, 2025 12:00 AM;Nov 11, 2025 1:00 AM;4,053.46;1,543.11;4,325.96;14,668.78;7.60;116.70;-;9,879.76;2,982.18;6,195.32;259.55;1,727.73
Nov 11, 2025 1:00 AM;Nov 11, 2025 2:00 AM;3,986.76;1,513.94;4,419.07;15,102.58;7.02;117.87;-;9,756.42;2,635.08;6,058.91;285.79;1,690.43
Nov 11, 2025 2:00 AM;Nov 11, 2025 3:00 AM;3,971.43;1,474.71;4,315.28;15,514.83;7.02;117.96;-;9,555.78;2,507.71;6,136.99;180.11;1,690.77
Nov 11, 2025 3:00 AM;Nov 11, 2025 4:00 AM;3,964.34;1,449.04;4,822.63;15,925.08;7.24;117.72;-;9,431.13;2,493.23;6,119.33;73.34;1,613.60
Nov 11, 2025 4:00 AM;Nov 11, 2025 5:00 AM;4,007.39;1,450.95;5,073.89;16,310.43;9.79;117.15;-;9,393.84;2,552.77;6,166.56;86.13;1,627.79
Nov 11, 2025 5:00 AM;Nov 11, 2025 6:00 AM;4,101.65;1,487.70;4,907.40;16,282.13;10.41;115.58;-;9,602.51;2,654.07;6,750.26;629.60;1,628.47
Nov 11, 2025 6:00 AM;Nov 11, 2025 7:00 AM;4,459.13;1,493.20;5,365.67;16,558.81;11.23;113.32;-;10,314.75;3,733.29;8,111.43;241.57;1,654.41
Nov 11, 2025 7:00 AM;Nov 11, 2025 8:00 AM;4,659.68;1,514.09;5,530.77;15,676.38;180.14;113.02;-;11,363.62;4,749.23;9,896.57;1,732.70;1,657.29
Nov 11, 2025 8:00 AM;Nov 11, 2025 9:00 AM;4,679.63;1,535.98;5,340.47;15,147.07;2,299.27;112.62;-;11,416.56;4,968.11;10,304.04;2,947.73;1,678.25
Nov 11, 2025 9:00 AM;Nov 11, 2025 10:00 AM;4,589.16;1,504.82;5,194.20;14,411.49;6,828.14;111.98;-;11,410.85;4,890.52;10,363.32;2,209.18;1,692.05
Nov 11, 2025 10:00 AM;Nov 11, 2025 11:00 AM;4,300.13;1,451.20;4,552.75;13,221.12;11,802.70;110.04;-;11,296.29;4,735.23;9,822.89;409.84;1,644.69
Nov 11, 2025 11:00 AM;Nov 11, 2025 12:00 PM;4,152.18;1,441.42;3,954.21;12,815.04;14,955.27;109.87;-;11,265.79;4,669.76;9,167.11;361.54;1,648.66
Nov 11, 2025 12:00 PM;Nov 11, 2025 1:00 PM;4,069.57;1,439.02;3,704.44;11,756.85;15,748.14;111.42;-;10,847.97;4,500.65;8,828.96;144.08;1,655.23
Nov 11, 2025 1:00 PM;Nov 11, 2025 2:00 PM;4,048.96;1,422.96;3,783.88;10,144.40;14,169.87;112.62;-;11,144.52;4,379.79;9,203.18;114.26;1,679.23
Nov 11, 2025 2:00 PM;Nov 11, 2025 3:00 PM;4,189.04;1,432.15;3,579.05;9,032.54;10,005.34;112.84;-;11,440.45;4,838.59;10,623.93;373.55;1,679.08
Nov 11, 2025 3:00 PM;Nov 11, 2025 4:00 PM;4,483.26;1,495.77;3,516.02;7,994.41;4,527.57;113.79;-;11,444.80;5,562.23;12,543.58;2,408.04;1,769.42
Nov 11, 2025 4:00 PM;Nov 11, 2025 5:00 PM;4,780.86;1,685.03;4,124.42;8,773.65;580.33;113.71;-;11,600.47;6,096.15;13,150.61;3,250.43;1,871.84
Nov 11, 2025 5:00 PM;Nov 11, 2025 6:00 PM;4,893.86;1,731.90;4,463.09;9,882.66;101.03;114.21;-;11,632.01;6,227.04;13,373.80;4,303.14;1,870.60
Nov 11, 2025 6:00 PM;Nov 11, 2025 7:00 PM;4,886.13;1,625.70;4,828.20;11,147.89;39.69;115.41;-;11,601.16;5,813.45;12,871.07;3,192.91;1,847.77
Nov 11, 2025 7:00 PM;Nov 11, 2025 8:00 PM;4,771.12;1,539.66;4,911.17;12,991.70;13.99;115.13;-;11,591.60;5,638.12;12,573.13;1,329.86;1,803.12
Nov 11, 2025 8:00 PM;Nov 11, 2025 9:00 PM;4,554.71;1,399.32;5,296.27;14,098.88;17.75;116.25;-;10,945.74;5,072.38;10,800.27;920.09;1,818.23
Nov 11, 2025 9:00 PM;Nov 11, 2025 10:00 PM;4,375.00;1,387.79;5,445.10;14,588.09;9.37;116.95;-;10,234.78;4,079.10;9,041.32;399.16;1,773.34
Nov 11, 2025 10:00 PM;Nov 11, 2025 11:00 PM;4,223.78;1,344.84;5,644.47;14,895.22;7.53;116.77;-;9,454.29;3,338.95;7,729.21;191.29;1,753.32
Nov 11, 2025 11:00 PM;Nov 12, 2025 12:00 AM;4,102.63;1,347.53;5,756.69;15,500.10;8.41;116.92;-;8,042.88;2,689.67;7,086.53;82.89;1,698.22
Nov 12, 2025 12:00 AM;Nov 12, 2025 1:00 AM;4,012.16;1,314.53;5,730.82;15,983.55;8.84;117.35;-;6,843.89;2,658.78;6,718.59;37.30;1,664.05
Nov 12, 2025 1:00 AM;Nov 12, 2025 2:00 AM;3,959.43;1,311.19;5,606.81;15,887.32;9.36;118.02;-;6,159.46;2,725.65;6,496.05;2.60;1,698.23
Nov 12, 2025 2:00 AM;Nov 12, 2025 3:00 AM;3,963.84;1,316.86;5,055.05;15,927.85;7.40;117.73;-;6,162.09;2,683.27;6,316.38;90.80;1,678.34
Nov 12, 2025 3:00 AM;Nov 12, 2025 4:00 AM;4,011.42;1,326.72;4,156.30;16,497.84;8.41;115.96;-;6,632.92;2,877.11;6,430.30;2.56;1,588.59
Nov 12, 2025 4:00 AM;Nov 12, 2025 5:00 AM;4,040.39;1,300.45;4,657.87;17,463.36;7.52;116.16;-;6,734.59;2,977.60;6,715.43;2.37;1,604.02
Nov 12, 2025 5:00 AM;Nov 12, 2025 6:00 AM;4,122.45;1,314.73;4,229.36;18,272.76;9.16;115.26;-;7,473.45;3,245.17;7,480.26;6.76;1,603.98
Nov 12, 2025 6:00 AM;Nov 12, 2025 7:00 AM;4,472.92;1,384.47;4,378.21;20,171.72;15.21;113.00;-;8,736.37;4,025.94;8,392.26;1,207.32;1,603.55
Nov 12, 2025 7:00 AM;Nov 12, 2025 8:00 AM;4,670.66;1,538.57;4,310.00;21,431.31;326.52;111.12;-;9,012.03;4,645.49;8,794.93;3,362.43;1,602.47
Nov 12, 2025 8:00 AM;Nov 12, 2025 9:00 AM;4,595.62;1,573.93;4,247.09;21,359.80;4,197.26;111.25;-;8,882.50;4,721.63;8,836.79;2,313.28;1,593.61
Nov 12, 2025 9:00 AM;Nov 12, 2025 10:00 AM;4,372.49;1,537.19;4,605.89;20,778.50;10,673.83;109.96;-;8,433.05;4,200.64;8,019.34;1,107.20;1,554.41
Nov 12, 2025 10:00 AM;Nov 12, 2025 11:00 AM;4,109.81;1,505.78;4,591.82;18,559.27;16,357.73;109.48;-;7,767.27;3,881.43;7,604.45;447.70;1,551.50
Nov 12, 2025 11:00 AM;Nov 12, 2025 12:00 PM;4,006.06;1,454.71;4,965.06;16,072.10;20,500.37;110.74;-;7,986.77;3,935.12;7,257.85;322.03;1,585.39
Nov 12, 2025 12:00 PM;Nov 12, 2025 1:00 PM;3,973.36;1,430.66;5,102.57;14,645.80;21,070.47;110.82;-;8,227.55;4,024.86;7,166.98;35.21;1,616.18
Nov 12, 2025 1:00 PM;Nov 12, 2025 2:00 PM;4,029.77;1,581.80;5,552.76;14,038.39;17,827.36;111.17;-;9,056.21;4,315.56;7,240.15;257.32;1,664.54
Nov 12, 2025 2:00 PM;Nov 12, 2025 3:00 PM;4,216.80;1,881.68;5,631.69;14,174.44;11,061.87;109.48;-;9,135.01;4,789.54;8,021.48;1,352.55;1,650.89
Nov 12, 2025 3:00 PM;Nov 12, 2025 4:00 PM;4,503.35;1,835.68;5,888.40;17,079.27;4,160.16;109.04;-;8,709.04;4,857.54;8,711.58;2,943.27;1,678.60
Nov 12, 2025 4:00 PM;Nov 12, 2025 5:00 PM;4,735.58;1,566.17;5,546.11;21,773.62;383.46;110.44;-;8,908.56;4,973.77;9,556.32;2,027.15;1,657.10
Nov 12, 2025 5:00 PM;Nov 12, 2025 6:00 PM;4,798.39;1,672.49;5,345.73;25,562.50;60.50;112.25;-;8,649.13;4,820.32;9,575.14;2,196.20;1,601.36
Nov 12, 2025 6:00 PM;Nov 12, 2025 7:00 PM;4,789.96;1,761.03;6,610.99;27,971.11;44.06;113.88;-;8,015.21;4,453.89;8,494.91;995.35;1,613.51
Nov 12, 2025 7:00 PM;Nov 12, 2025 8:00 PM;4,707.58;1,582.85;6,280.72;28,839.04;27.70;114.43;-;7,882.01;4,351.62;7,779.75;904.27;1,682.22
Nov 12, 2025 8:00 PM;Nov 12, 2025 9:00 PM;4,472.68;1,434.49;6,193.66;29,524.51;11.07;114.26;-;6,996.43;3,470.38;7,279.54;249.23;1,732.99
Nov 12, 2025 9:00 PM;Nov 12, 2025 10:00 PM;4,324.62;1,410.97;5,861.03;29,649.07;10.10;113.61;-;5,607.36;2,919.67;7,019.38;115.06;1,716.73
Nov 12, 2025 10:00 PM;Nov 12, 2025 11:00 PM;4,180.32;1,389.24;6,136.12;28,162.28;9.52;115.76;-;5,250.95;2,834.87;5,786.47;21.04;1,658.91
Nov 12, 2025 11:00 PM;Nov 13, 2025 12:00 AM;4,076.68;1,331.70;5,615.69;28,749.90;8.65;115.87;-;4,387.60;2,656.92;5,074.67;3.24;1,635.37
Nov 13, 2025 12:00 AM;Nov 13, 2025 1:00 AM;3,956.85;1,331.39;5,543.38;29,455.70;8.10;115.46;-;3,845.87;2,372.48;4,350.70;10.47;1,661.97
Nov 13, 2025 1:00 AM;Nov 13, 2025 2:00 AM;3,928.05;1,322.27;5,278.05;29,202.82;7.84;115.45;-;3,645.75;2,221.94;3,832.48;3.61;1,675.54
Nov 13, 2025 2:00 AM;Nov 13, 2025 3:00 AM;3,903.32;1,317.70;5,073.35;29,149.15;7.73;115.63;-;3,884.63;2,148.34;3,821.53;3.50;1,656.64
Nov 13, 2025 3:00 AM;Nov 13, 2025 4:00 AM;3,926.15;1,308.76;5,196.04;28,607.13;8.26;116.00;-;4,125.27;1,963.61;3,916.99;3.26;1,650.34
Nov 13, 2025 4:00 AM;Nov 13, 2025 5:00 AM;3,985.67;1,334.43;5,311.78;29,017.56;9.28;115.83;-;4,658.43;1,991.84;4,008.20;2.75;1,660.80
Nov 13, 2025 5:00 AM;Nov 13, 2025 6:00 AM;4,098.38;1,376.51;5,274.06;29,551.44;9.75;115.24;-;5,012.74;2,231.74;4,811.68;19.27;1,667.57
Nov 13, 2025 6:00 AM;Nov 13, 2025 7:00 AM;4,326.46;1,317.81;4,573.57;32,509.57;12.26;112.75;-;5,491.92;2,712.65;6,351.96;91.81;1,638.20
Nov 13, 2025 7:00 AM;Nov 13, 2025 8:00 AM;4,522.86;1,468.22;4,280.12;33,289.51;329.12;110.63;-;5,991.53;3,426.15;7,038.55;2,391.57;1,650.20
Nov 13, 2025 8:00 AM;Nov 13, 2025 9:00 AM;4,502.99;1,425.84;4,580.97;32,449.18;4,252.89;109.45;-;5,538.99;3,634.41;6,705.84;1,950.74;1,640.12
Nov 13, 2025 9:00 AM;Nov 13, 2025 10:00 AM;4,367.41;1,360.01;4,703.70;31,445.55;11,224.23;107.66;-;5,151.00;3,377.03;5,677.22;1,252.24;1,606.07
Nov 13, 2025 10:00 AM;Nov 13, 2025 11:00 AM;4,107.72;1,355.67;5,380.58;30,449.76;17,574.61;106.50;-;4,988.82;2,784.98;4,933.51;104.09;1,640.26
Nov 13, 2025 11:00 AM;Nov 13, 2025 12:00 PM;4,006.99;1,403.59;5,061.63;29,168.13;20,858.46;105.69;-;5,005.41;2,719.39;4,891.89;44.74;1,684.23
Nov 13, 2025 12:00 PM;Nov 13, 2025 1:00 PM;3,954.99;1,359.91;4,519.67;27,277.50;20,371.27;106.39;-;5,087.92;2,624.76;4,939.41;13.57;1,698.16
Nov 13, 2025 1:00 PM;Nov 13, 2025 2:00 PM;3,979.17;1,372.95;4,290.37;25,515.59;16,484.03;106.55;-;5,937.47;3,241.72;5,844.45;24.65;1,674.64
Nov 13, 2025 2:00 PM;Nov 13, 2025 3:00 PM;4,097.55;1,511.73;4,385.37;24,075.29;10,077.76;106.63;-;6,824.33;4,082.16;7,859.56;258.98;1,659.81
Nov 13, 2025 3:00 PM;Nov 13, 2025 4:00 PM;4,358.69;1,307.52;4,829.89;23,558.64;3,892.19;107.52;-;8,054.38;4,688.04;10,254.77;766.87;1,671.74
Nov 13, 2025 4:00 PM;Nov 13, 2025 5:00 PM;4,621.38;1,410.25;4,303.13;24,728.66;356.98;109.62;-;8,726.30;4,940.38;11,539.43;808.82;1,660.28
Nov 13, 2025 5:00 PM;Nov 13, 2025 6:00 PM;4,830.02;1,515.21;3,436.35;24,856.02;29.53;110.59;-;8,576.88;5,234.25;12,309.88;2,027.86;1,489.67
Nov 13, 2025 6:00 PM;Nov 13, 2025 7:00 PM;4,904.32;1,516.33;2,574.98;24,474.58;32.81;110.67;-;8,626.22;5,252.19;12,865.28;1,909.06;1,536.59
Nov 13, 2025 7:00 PM;Nov 13, 2025 8:00 PM;4,859.90;1,478.26;1,847.39;22,019.50;17.83;110.82;-;8,850.46;4,888.46;12,635.64;1,234.88;1,523.37
Nov 13, 2025 8:00 PM;Nov 13, 2025 9:00 PM;4,684.66;1,341.49;1,751.84;19,639.14;12.66;111.42;-;9,274.96;4,716.10;11,628.13;533.78;1,516.43
Nov 13, 2025 9:00 PM;Nov 13, 2025 10:00 PM;4,525.85;1,293.55;1,853.91;16,523.48;12.93;111.86;-;9,285.23;4,890.77;10,589.17;194.45;1,465.02
Nov 13, 2025 10:00 PM;Nov 13, 2025 11:00 PM;4,355.71;1,310.54;1,789.35;13,034.00;11.34;112.67;-;9,083.00;5,065.47;10,204.76;284.45;1,467.91
Nov 13, 2025 11:00 PM;Nov 14, 2025 12:00 AM;4,217.51;1,301.16;1,504.26;11,082.77;11.14;113.11;-;9,015.76;5,134.88;9,535.38;71.98;1,695.00
Nov 14, 2025 12:00 AM;Nov 14, 2025 1:00 AM;4,093.02;1,289.99;1,205.60;9,456.01;10.09;111.83;-;9,040.89;5,149.99;9,077.28;14.23;1,932.30
Nov 14, 2025 1:00 AM;Nov 14, 2025 2:00 AM;4,030.99;1,226.95;986.45;8,416.17;9.21;112.54;-;8,975.39;5,153.28;8,762.08;2.80;1,936.94
Nov 14, 2025 2:00 AM;Nov 14, 2025 3:00 AM;4,007.40;1,294.31;1,075.20;7,717.86;11.24;114.34;-;8,685.55;4,802.12;8,641.23;3.82;1,914.91
Nov 14, 2025 3:00 AM;Nov 14, 2025 4:00 AM;3,987.55;1,306.99;1,509.35;7,700.33;11.52;114.67;-;8,634.35;4,421.53;8,250.65;2.76;1,861.64
